web_scraper_order,web_scraper_start_url,image_link,address,price,type shoes
"1765137123-339","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5351558_uploaded_image1_1748560435.jpg","Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137123-340","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5351557_uploaded_image1_1748560355.jpg","Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-341","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5341252_uploaded_image1_1747953598.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137123-342","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5357454_uploaded_image1_1748906110.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-343","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5357431_uploaded_image1_1748905422.jpg","Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137123-344","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5357425_uploaded_image1_1748905162.jpg","Dakar, Sénégal","13 000CFA","Chaussures homme"
"1765137123-345","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5357418_uploaded_image1_1748904948.jpg","Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-346","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5357416_uploaded_image1_1748904881.jpg","Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137123-347","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5362529_uploaded_image1_1749164594.jpg","Dakar, Sénégal","13 000CFA","Chaussures homme"
"1765137123-348","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5362520_uploaded_image1_1749164124.jpg","Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-349","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5362514_uploaded_image1_1749163692.jpg","Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-350","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5355476_uploaded_image1_1748815189.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-351","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5355462_uploaded_image1_1748814534.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-352","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5355453_uploaded_image1_1748814029.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-353","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5342583_uploaded_image1_1748031990.jpg","Dakar Plateau, Dakar, Sénégal","10 000CFA","Chaussures homme"
"1765137123-354","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5342587_uploaded_image1_1748032191.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137123-355","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5365742_uploaded_image1_1749418905.jpg","Parcelle Assainies, Dakar, Sénégal","25 000CFA","Baskets Vans Knu Skool"
"1765137123-356","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5330113_uploaded_image1_1747337081.jpg","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures cuir"
"1765137123-357","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5348410_uploaded_image1_1748373021.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-358","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5365566_uploaded_image1_1749410561.jpg","Almadies 2, Dakar, Sénégal","9 500CFA","Chaussures homme"
"1765137123-359","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5329841_uploaded_image1_1747328617.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures homme"
"1765137123-360","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352616_uploaded_image1_1748628699.jpg","Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137123-361","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352617_uploaded_image1_1748628750.jpg","Dakar, Sénégal","10 000CFA","Babouche hommes"
"1765137123-362","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5329838_uploaded_image1_1747328563.jpg","Dakar Plateau, Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-363","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352618_uploaded_image1_1748628798.jpg","Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-364","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352608_uploaded_image1_1748628558.jpg","Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137123-365","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352612_uploaded_image1_1748628640.jpg","Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-366","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5339072_uploaded_image1_1747848346.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137123-367","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5339056_uploaded_image1_1747847898.jpg","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137123-368","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352594_uploaded_image1_1748628110.jpg","Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137123-369","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352597_uploaded_image1_1748628223.jpg","Dakar, Sénégal","10 000CFA","Babouche hommes"
"1765137123-370","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352599_uploaded_image1_1748628301.jpg","Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137123-371","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5339050_uploaded_image1_1747847679.jpg","Dakar Plateau, Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-372","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352585_uploaded_image1_1748627915.jpg","Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137123-373","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5344859_uploaded_image1_1748194369.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures homme"
"1765137123-374","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5339043_uploaded_image1_1747847564.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137123-375","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352582_uploaded_image1_1748627619.jpg","Dakar, Sénégal","30 000CFA","Chaussures homme"
"1765137123-376","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5352579_uploaded_image1_1748627471.jpg","Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137123-377","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5344847_uploaded_image1_1748194098.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137123-378","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5344836_uploaded_image1_1748193643.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures homme"
"1765137123-379","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5326084_uploaded_image1_1747152804.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137123-380","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5326073_uploaded_image1_1747152250.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures  homme"
"1765137123-381","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5326060_uploaded_image1_1747151959.jpg","Dakar Plateau, Dakar, Sénégal","18 000CFA","Chaussures homme"
"1765137123-382","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5326065_uploaded_image1_1747152038.jpg","Dakar Plateau, Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-383","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5335718_uploaded_image1_1747671521.jpg","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chaussures homme"
"1765137123-384","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5358876_uploaded_image1_1748971049.jpg","Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-385","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5320664_uploaded_image1_1746830837.jpg","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-386","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5320634_uploaded_image1_1746829909.jpg","Dakar Plateau, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137123-387","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5320656_uploaded_image1_1746830707.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures homme"
"1765137123-388","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5320628_uploaded_image1_1746829675.jpg","Dakar Plateau, Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-389","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5364177_uploaded_image1_1749301086.jpg","Ouest Foire, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-390","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5318675_uploaded_image1_1746735235.jpg","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-391","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5318493_uploaded_image1_1746728698.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","17 000CFA","Sandales orthopédique"
"1765137123-392","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5362506_uploaded_image1_1749163263.jpg","Guediawaye, Dakar, Sénégal","20 000CFA","Baskets Nike JA 1"
"1765137123-393","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5314916_uploaded_image1_1746554149.jpg","Dakar Plateau, Dakar, Sénégal","16 000CFA","Chaussures Wallabess"
"1765137123-394","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5314910_uploaded_image1_1746554047.jpg","Dakar Plateau, Dakar, Sénégal","16 000CFA","Chaussures homme"
"1765137123-395","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5314898_uploaded_image1_1746553752.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures homme"
"1765137123-396","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5360403_uploaded_image1_1749049684.jpg","Dieuppeul-Derklé, Dakar, Sénégal","15 000CFA","Babouche / bonnet"
"1765137123-397","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5360164_uploaded_image1_1749041699.jpg","Dakar, Sénégal","7 000CFA","Chaussures homme"
"1765137123-398","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5360111_uploaded_image1_1749039993.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-399","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5360021_uploaded_image1_1749037309.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Sandales homme"
"1765137123-400","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5359386_uploaded_image1_1748994671.jpg","Dakar, Sénégal","14 500CFA","Chaussures Unisexe"
"1765137123-401","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5359383_uploaded_image1_1748994555.jpg","Dakar, Sénégal","14 500CFA","Baskets Aire Force One"
"1765137123-402","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5313318_uploaded_image1_1746471196.jpg","Dakar Plateau, Dakar, Sénégal","13 000CFA","Chaussures homme"
"1765137123-403","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5313151_uploaded_image1_1746464604.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","10 000CFA","Sandales orthopédique"
"1765137123-404","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5313152_uploaded_image1_1746464722.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","12 000CFA","Sabot orthopédique"
"1765137123-405","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5359026_uploaded_image1_1748977576.jpg","Dakar, Sénégal","15 000CFA","Chaussures homme en cuir"
"1765137123-406","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5359022_uploaded_image1_1748977431.jpg","Dakar, Sénégal","15 000CFA","Chaussures en cuir"
"1765137123-407","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5359020_uploaded_image1_1748977345.jpg","Dakar, Sénégal","9 000CFA","Chaussures homme"
"1765137123-408","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5359016_uploaded_image1_1748977243.jpg","Dakar, Sénégal","14 000CFA","Chaussures Hermes"
"1765137123-409","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5358670_uploaded_image1_1748962573.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137123-410","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5358423_uploaded_image1_1748954041.jpg","Diamalaye 1, Dakar, Sénégal","14 000CFA","Chaussures hommes"
"1765137123-411","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5358420_uploaded_image1_1748953921.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures Tommy"
"1765137123-412","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5358106_uploaded_image1_1748946350.jpg","Colobane, Dakar, Sénégal","20 000CFA","Chaussures en cuir"
"1765137123-413","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5357608_uploaded_image1_1748916267.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures homme"
"1765137123-414","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","https://images.coinafrique.com/thumb_5357607_uploaded_image1_1748916131.jpg","Diamalaye 1, Dakar, Sénégal","8 500CFA","Chaussures homme"
