web_scraper_order,web_scraper_start_url,image_link,address,price,type habits
"1765137891-629","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5376211_uploaded_image1_1750033082.jpg","Dakar, Sénégal","6 000CFA","T-shirt coton"
"1765137891-630","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5376209_uploaded_image1_1750033001.jpg","Dakar, Sénégal","6 000CFA","Lacoste homme"
"1765137891-631","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5359319_uploaded_image1_1748991293.jpg","Dakar, Sénégal","7 000CFA","Bas large"
"1765137891-632","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5359212_uploaded_image1_1748985772.jpg","Dakar, Sénégal","7 000CFA","Cargo homme"
"1765137891-633","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5359195_uploaded_image1_1748985264.jpg","Dakar, Sénégal","8 000CFA","Polo"
"1765137891-634","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5359190_uploaded_image1_1748985019.jpg","Dakar, Sénégal","7 000CFA","Pantalons hommes"
"1765137891-635","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5396595_uploaded_image1_1751139172.jpg","Grand Yoff, Dakar, Sénégal","5 000CFA","T-shirts"
"1765137891-636","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5396366_uploaded_image1_1751130805.jpg","Mariste, Dakar, Sénégal","10 000CFA","Bas Nike Tech"
"1765137891-637","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5394599_uploaded_image2_1751021076.jpeg","Fass, Dakar, Sénégal","Prix sur demande","Vêtement homme"
"1765137891-638","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5392633_uploaded_image1_1750904042.jpg","Fass, Dakar, Sénégal","20 000CFA","Costume africaine"
"1765137891-639","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5392632_uploaded_image1_1750903985.jpg","Fass, Dakar, Sénégal","20 000CFA","Costume africaine"
"1765137891-640","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5392631_uploaded_image1_1750903932.jpg","Fass, Dakar, Sénégal","20 000CFA","Costume africaine"
"1765137891-641","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5392630_uploaded_image1_1750903817.jpg","Fass, Dakar, Sénégal","20 000CFA","Costume africaine"
"1765137891-642","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5390305_uploaded_image1_1750787966.jpg","Sicap Liberté, Dakar, Sénégal","10 500CFA","Pack de 3 t-shirts en coton + 3 débardeurs +3 boxeurs"
"1765137891-643","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5390008_uploaded_image1_1750777634.jpg","Fann, Dakar, Sénégal","8 000CFA","Vêtements pour homme"
"1765137891-644","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5388869_uploaded_image1_1750707151.jpg","Dakar Plateau, Dakar, Sénégal","10 000CFA","Abaya simple"
"1765137891-645","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5388860_uploaded_image1_1750707013.jpg","Dakar Plateau, Dakar, Sénégal","10 000CFA","Abaya languette"
"1765137891-646","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5388857_uploaded_image1_1750706864.jpg","Dakar Plateau, Dakar, Sénégal","20 000CFA","Chemise El-hadji bouton doré"
"1765137891-647","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5340703_uploaded_image1_1747926660.jpg","Colobane, Dakar, Sénégal","25 000CFA","Dialaba"
"1765137891-648","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5379374_uploaded_image1_1750189453.jpg","Parcelle Assainies, Dakar, Sénégal","600CFA","Caleçons homme"
"1765137891-649","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5335983_uploaded_image1_1747682531.jpg","Dakar, Sénégal","6 000CFA","Short homme"
"1765137891-650","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5335976_uploaded_image1_1747682377.jpg","Dakar, Sénégal","13 000CFA","Ensemble Lacoste  - Kaki"
"1765137891-651","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5328829_uploaded_image1_1747292067.jpg","Colobane, Dakar, Sénégal","1 500CFA","Souve't ment"
"1765137891-652","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5333594_uploaded_image1_1747550498.jpg","Keur Massar, Sénégal","18 000CFA","Chemise"
"1765137891-653","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5369347_uploaded_image1_1749639509.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Ensemble homme 3 piéces"
"1765137891-654","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5369345_uploaded_image1_1749639320.jpg","Parcelle Assainies, Dakar, Sénégal","8 000CFA","Vêtement  homme"
"1765137891-655","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5369272_uploaded_image1_1749637388.jpg","Mamelles, Dakar, Sénégal","15 000CFA","Pantalon Jean"
"1765137891-656","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5369213_uploaded_image1_1749635653.jpg","Mamelles, Dakar, Sénégal","15 000CFA","Pantalon Jean"
"1765137891-657","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5344920_uploaded_image1_1748197678.jpg","Almadies 2, Dakar, Sénégal","70 000CFA","Costume africain"
"1765137891-658","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5344910_uploaded_image1_1748197232.jpg","Almadies 2, Dakar, Sénégal","70 000CFA","Costume africain"
"1765137891-659","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5344903_uploaded_image1_1748196689.jpg","Almadies 2, Dakar, Sénégal","70 000CFA","Costume africain"
"1765137891-660","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5344887_uploaded_image1_1748196047.jpg","Almadies 2, Dakar, Sénégal","70 000CFA","Costume africain"
"1765137891-661","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5351562_uploaded_image1_1748560606.jpg","Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137891-662","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5351554_uploaded_image1_1748560284.jpg","Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137891-663","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357470_uploaded_image1_1748906567.jpg","Dakar, Sénégal","14 000CFA","Ensemble homme"
"1765137891-664","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357466_uploaded_image1_1748906493.jpg","Dakar, Sénégal","Prix sur demande","Ensemble homme"
"1765137891-665","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357459_uploaded_image1_1748906269.jpg","Dakar, Sénégal","Prix sur demande","Lacoste"
"1765137891-666","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357461_uploaded_image1_1748906332.jpg","Dakar, Sénégal","Prix sur demande","Ensemble"
"1765137891-667","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357457_uploaded_image1_1748906197.jpg","Dakar, Sénégal","Prix sur demande","Ensemble homme"
"1765137891-668","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357449_uploaded_image1_1748905981.jpg","Dakar, Sénégal","3 500CFA","T-shirt coton"
"1765137891-669","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357430_uploaded_image1_1748905355.jpg","Dakar, Sénégal","5 000CFA","T-shirt coton"
"1765137891-670","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357427_uploaded_image1_1748905276.jpg","Dakar, Sénégal","6 500CFA","Lacoste homme"
"1765137891-671","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357423_uploaded_image1_1748905074.jpg","Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137891-672","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://images.coinafrique.com/thumb_5357414_uploaded_image1_1748904730.jpg","Dakar, Sénégal","7 000CFA","Cargo homme"
"1765137895-673","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5583429_uploaded_image1_1760991166.jpg","Gueule Tapée, Dakar, Sénégal","20 000CFA","Boubou homme"
"1765137895-674","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5583295_uploaded_image1_1760984169.jpg","Yoff, Dakar, Sénégal","Prix sur demande","Tee-shirts"
"1765137895-675","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5527950_uploaded_image1_1758015984.jpg","Colobane, Dakar, Sénégal","8 000CFA","Emsemble coton par taille"
"1765137895-676","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5527936_uploaded_image1_1758015699.jpg","Colobane, Dakar, Sénégal","10 000CFA","Pantalon coton"
"1765137895-677","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5527932_uploaded_image1_1758015495.jpg","Colobane, Dakar, Sénégal","8 000CFA","Kargo"
"1765137895-678","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5574075_uploaded_image1_1760470253.jpg","Diamniadio, Sénégal","13 500CFA","Blouson"
"1765137895-679","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5573636_uploaded_image1_1760452221.jpg","Grand Dakar, Dakar, Sénégal","10 000CFA","Vêtements homme"
"1765137895-680","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5570642_uploaded_image1_1760291454.jpg","HLM, Dakar, Sénégal","10 000CFA","Vêtements homme"
"1765137895-681","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5523711_uploaded_image1_1757769579.jpg","Colobane, Dakar, Sénégal","2 000CFA","Vêtements de pluie"
"1765137895-682","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5569789_uploaded_image1_1760221691.jpg","Parcelle Assainies, Dakar, Sénégal","30 000CFA","Abimen homme"
"1765137895-683","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5524496_uploaded_image1_1757811429.jpg","Fass, Dakar, Sénégal","10 000CFA","Patolon pour homme"
"1765137895-684","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5524480_uploaded_image1_1757810630.jpg","Fass, Dakar, Sénégal","10 000CFA","Patolo pour homme"
"1765137895-685","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5565386_uploaded_image1_1759971775.jpg","Guediawaye, Dakar, Sénégal","75 000CFA","Costume africain"
"1765137895-686","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5563903_uploaded_image1_1759891202.jpg","Keur Massar, Sénégal","7 000CFA","Caleçons"
"1765137895-687","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5561956_uploaded_image1_1759797106.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","T-shirt en coton"
"1765137895-688","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5560169_uploaded_image1_1759703026.jpg","Parcelle Assainies, Dakar, Sénégal","30 000CFA","Costume africain"
"1765137895-689","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5560120_uploaded_image1_1759699756.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","5 000CFA","Ensemble Guess jacket 2 pièces"
"1765137895-690","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5560072_uploaded_image1_1759698131.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","5 000CFA","Pull Zara en fourrure"
"1765137895-691","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5553349_uploaded_image1_1759343446.jpg","Sicap Liberté, Dakar, Sénégal","12 000CFA","Lacostes homme"
"1765137895-692","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5553333_uploaded_image1_1759343010.jpg","Sicap Liberté, Dakar, Sénégal","12 000CFA","Lacostes en coton venant de la turquie"
"1765137895-693","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5549382_uploaded_image1_1759190460.jpg","Dakar Plateau, Dakar, Sénégal","9 500CFA","Ensemble Short"
"1765137895-694","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5544660_uploaded_image1_1758889073.jpg","Gueule Tapée, Dakar, Sénégal","20 000CFA","Boubou africain homme"
"1765137895-695","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5539551_uploaded_image2_1758628464.jpeg","Ouest Foire, Dakar, Sénégal","13 000CFA","Chemise africaine"
"1765137895-696","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5481158_uploaded_image1_1755533660.jpg","Fass, Dakar, Sénégal","15 000CFA","Jallabe homme"
"1765137895-697","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5530347_uploaded_image1_1758116944.jpg","Pikine, Sénégal","5 500CFA","Polo"
"1765137895-698","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5530302_uploaded_image1_1758114976.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Jalabe  royale"
"1765137895-699","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5528639_uploaded_image1_1758039595.jpg","Guediawaye, Dakar, Sénégal","15 000CFA","Chemises homme"
"1765137895-700","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5528446_uploaded_image1_1758031889.jpg","Mbao, Dakar, Sénégal","30 000CFA","Costume africaine"
"1765137895-701","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5527580_uploaded_image1_1757989615.jpg","Dakar, Sénégal","6 000CFA","Vêtements homme"
"1765137895-702","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5525299_uploaded_image1_1757874845.jpg","Dakar Plateau, Dakar, Sénégal","7 000CFA","Pantalon Kaki homme"
"1765137895-703","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5525292_uploaded_image1_1757874532.jpg","Dakar Plateau, Dakar, Sénégal","6 000CFA","Polos homme"
"1765137895-704","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5525142_uploaded_image1_1757865150.jpg","Mbao, Dakar, Sénégal","45 000CFA","Costume africain"
"1765137895-705","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5516951_uploaded_image1_1757433769.jpg","Ouest Foire, Dakar, Sénégal","13 000CFA","Chemises homme"
"1765137895-706","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5468839_uploaded_image1_1754832244.jpg","Fass, Dakar, Sénégal","12 500CFA","Nusamel sport"
"1765137895-707","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5513990_uploaded_image1_1757298110.jpg","Dakar, Sénégal","8 500CFA","Pantalons"
"1765137895-708","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5513618_uploaded_image1_1757271994.jpg","Dakar, Sénégal","15 000CFA","Chemises homme"
"1765137895-709","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5510436_uploaded_image1_1757080689.jpg","Rufisque, Sénégal","3 000CFA","Shorts hommes"
"1765137895-710","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5510433_uploaded_image1_1757080608.jpg","Rufisque, Sénégal","3 000CFA","Short homme"
"1765137895-711","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5510429_uploaded_image1_1757080458.jpg","Rufisque, Sénégal","3 000CFA","Short homme"
"1765137895-712","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5510423_uploaded_image1_1757080170.jpg","Rufisque, Sénégal","3 000CFA","Short homme"
"1765137895-713","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5507616_uploaded_image1_1756942821.jpg","Guediawaye, Dakar, Sénégal","40 000CFA","Costume Col Mao"
"1765137895-714","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5505740_uploaded_image1_1756856003.jpg","Dakar, Sénégal","4 500CFA","Vêtements pour hommes"
"1765137895-715","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5505734_uploaded_image1_1756855859.jpg","Dakar, Sénégal","9 000CFA","Vêtements pour hommes"
"1765137895-716","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5505726_uploaded_image1_1756855677.jpg","Dakar, Sénégal","9 000CFA","Vêtements pour hommes"
"1765137895-717","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5505719_uploaded_image1_1756855434.jpg","Dakar, Sénégal","9 000CFA","Vêtements pour hommes"
"1765137895-718","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5504244_uploaded_image1_1756801260.jpg","Grand Yoff, Dakar, Sénégal","8 000CFA","Dialabé"
"1765137895-719","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5504240_uploaded_image1_1756801063.jpg","Ngor, Dakar, Sénégal","40 000CFA","Costume africaine"
"1765137895-720","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5503561_uploaded_image1_1756762895.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Ensemble blousons"
"1765137895-721","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5498127_uploaded_image1_1756460300.jpg","Dakar Plateau, Dakar, Sénégal","5 000CFA","Pantalon cargo"
"1765137895-722","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5497701_uploaded_image1_1756418704.jpg","Hann Bel-Air, Dakar, Sénégal","7 000CFA","Chaussures homme"
"1765137895-723","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5495619_uploaded_image1_1756301588.jpg","HLM, Dakar, Sénégal","10 000CFA","Chemise"
"1765137895-724","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5494282_uploaded_image1_1756235854.jpg","Pikine, Sénégal","11 000CFA","Ensemble chemises Kaki"
"1765137895-725","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5492072_uploaded_image1_1756125069.jpg","Ouest Foire, Dakar, Sénégal","15 000CFA","Tenues africaines"
"1765137895-726","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5490127_uploaded_image1_1755972461.jpg","Mbao, Dakar, Sénégal","11 000CFA","Chemises homme"
"1765137895-727","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5487168_uploaded_image1_1755817625.jpg","Dakar, Sénégal","20 000CFA","Ensemble lein"
"1765137895-728","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5487069_uploaded_image1_1755812280.jpg","Dakar, Sénégal","12 000CFA","Ensemble homme"
"1765137895-729","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5486782_uploaded_image1_1755802563.jpg","Parcelle Assainies, Dakar, Sénégal","30 000CFA","Costume africain"
"1765137895-730","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5482978_uploaded_image1_1755634531.jpg","Dakar, Sénégal","7 000CFA","Vêtements pour hommes"
"1765137895-731","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5479472_uploaded_image1_1755439676.jpg","Mariste, Dakar, Sénégal","2 000CFA","T-shirt"
"1765137895-732","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5478956_uploaded_image1_1755391742.jpg","Rufisque, Sénégal","30 000CFA","Ensemble costume africain homme"
"1765137895-733","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5478947_uploaded_image1_1755391084.jpg","Rufisque, Sénégal","5 000CFA","T-shirt manche courte"
"1765137895-734","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5478474_uploaded_image1_1755362528.jpg","Dakar, Sénégal","Prix sur demande","veste pour homme"
"1765137895-735","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5473116_uploaded_image1_1755058803.jpg","Ouest Foire, Dakar, Sénégal","4 500CFA","Short homme"
"1765137895-736","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5473114_uploaded_image1_1755058671.jpg","Ouest Foire, Dakar, Sénégal","8 000CFA","Jean Oversized"
"1765137895-737","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5471098_uploaded_image1_1754942626.jpg","Almadies, Dakar, Sénégal","25 000CFA","Chemises homme"
"1765137895-738","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5463022_uploaded_image1_1754517200.jpg","Grand Dakar, Dakar, Sénégal","4 000CFA","Tee-shirt en coton pour homme"
"1765137895-739","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5460353_uploaded_image1_1754398640.jpg","Dakar, Sénégal","8 000CFA","Chemise Lin homme"
"1765137895-740","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5460351_uploaded_image1_1754398586.jpg","Dakar, Sénégal","8 000CFA","Chemise Lin homme"
"1765137895-741","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5460350_uploaded_image1_1754398524.jpg","Dakar, Sénégal","5 000CFA","T-shirt Et casquette"
"1765137895-742","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5409459_uploaded_image1_1751803940.jpg","Colobane, Dakar, Sénégal","6 000CFA","Emsemble pour la pluie"
"1765137895-743","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5409451_uploaded_image1_1751803676.jpg","Colobane, Dakar, Sénégal","3 000CFA","Vêtements pour la pluie"
"1765137895-744","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5409455_uploaded_image1_1751803857.jpg","Colobane, Dakar, Sénégal","3 000CFA","Para pluie"
"1765137895-745","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5454591_uploaded_image1_1754095820.jpg","HLM, Dakar, Sénégal","7 000CFA","Polo Jules"
"1765137895-746","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5454584_uploaded_image1_1754095564.jpg","HLM, Dakar, Sénégal","9 000CFA","Pull Adidas"
"1765137895-747","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5450673_uploaded_image1_1753925204.jpg","Grand Yoff, Dakar, Sénégal","Prix sur demande","Vêtement  homme"
"1765137895-748","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5402965_uploaded_image1_1751479836.jpg","Fass, Dakar, Sénégal","15 000CFA","Ensemble  pour homme"
"1765137895-749","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5446085_uploaded_image1_1753712713.jpg","Mermoz-Sacré Coeur, Dakar, Sénégal","2 500CFA","Chaussures homme"
"1765137895-750","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5439394_uploaded_image1_1753370451.jpg","Grand Dakar, Dakar, Sénégal","15 000CFA","Tee-shirts"
"1765137895-751","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5438939_uploaded_image1_1753357818.jpg","Guediawaye, Dakar, Sénégal","15 000CFA","Pantalon kakis et chemise"
"1765137895-752","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5438593_uploaded_image1_1753346732.jpg","Keur Massar, Sénégal","5 000CFA","Pantalon Kaki"
"1765137895-753","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5435176_uploaded_image3_1753183801.jpeg","Dakar, Sénégal","Prix sur demande","Polo"
"1765137895-754","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5435168_uploaded_image1_1753183652.jpg","Dakar, Sénégal","6 500CFA","Polo"
"1765137895-755","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5435162_uploaded_image1_1753183547.jpg","Dakar, Sénégal","13 000CFA","Ensemble homme"
"1765137895-756","https://sn.coinafrique.com/categorie/vetements-homme?page=2","https://images.coinafrique.com/thumb_5389835_uploaded_image1_1750768990.jpg","Fass, Dakar, Sénégal","12 500CFA","Chemise pour homme"
"1765137899-757","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5648803_uploaded_image1_1764526181.jpg","Colobane, Dakar, Sénégal","25 000CFA","Djialab coton"
"1765137899-758","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5636850_uploaded_image1_1763913590.jpg","Colobane, Dakar, Sénégal","Prix sur demande","Emsemble"
"1765137899-759","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657793_uploaded_image1_1764952502.jpg","Dakar, Sénégal","12 000CFA","Jacket en jeans"
"1765137899-760","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5640578_uploaded_image1_1764085646.jpg","Colobane, Dakar, Sénégal","15 000CFA","Ensemble homme"
"1765137899-761","https://sn.coinafrique.com/categorie/vetements-homme?page=1","https://images.coinafrique.com/thumb_5657723_uploaded_image1_1764949964.jpg","Dakar, Sénégal","10 000CFA","Djalabeh"
